"temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","apparent_temperature_mean","sunrise","sunset","shortwave_radiation_sum","precipitation_sum","rain_sum","snowfall_sum","precipitation_hours","windspeed_10m_max","windgusts_10m_max","winddirection_10m_dominant","et0_fao_evapotranspiration","latitude","longitude","elevation","country","city"
"29","26.5","27.4","33.8","30.1","31.2","2018-06-12T00:23","2018-06-12T12:58","20.29","2.8","2.8","0","12","24","56.9","219","4.2","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","26.1","27.1","32.3","29.4","30.5","2018-06-13T00:23","2018-06-13T12:58","18.19","3.4","3.4","0","19","23.8","54","220","3.89","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","26.2","27.2","33.1","29.8","30.9","2018-06-14T00:23","2018-06-14T12:58","17.61","3.6","3.6","0","13","23.9","50","228","3.75","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","26.1","27.4","33.7","30","31.2","2018-06-15T00:23","2018-06-15T12:58","18.88","2.4","2.4","0","9","23.1","51.8","225","3.99","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","25.9","26.8","32.5","29.8","30.8","2018-06-16T00:23","2018-06-16T12:58","14.14","9.1","9.1","0","15","20.6","46.8","217","2.95","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","26.1","27.4","33.2","29.9","31.1","2018-06-17T00:23","2018-06-17T12:59","17.53","6","6","0","9","20.5","47.9","223","3.84","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","25.1","26.7","35.4","28.6","30.6","2018-06-18T00:24","2018-06-18T12:59","18.19","7.3","7.3","0","18","20.6","46.8","216","3.67","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.2","26.6","33.4","28.6","30.3","2018-06-19T00:24","2018-06-19T12:59","19.26","2.9","2.9","0","12","21.6","49","219","3.81","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.4","26.6","32.8","29","30","2018-06-20T00:24","2018-06-20T12:59","17.98","4","4","0","17","24.8","54","222","3.67","8","79.80002","0","Sri Lanka","Puttalam"
"28","25.6","26.7","31.7","29.3","30","2018-06-21T00:24","2018-06-21T13:00","16.56","5.3","5.3","0","16","25.4","55.1","225","3.47","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.3","26.8","33.3","29","30.6","2018-06-22T00:24","2018-06-22T13:00","19.13","3.3","3.3","0","15","21.4","54.7","222","3.88","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25.4","26.9","34.2","28.9","30.9","2018-06-23T00:25","2018-06-23T13:00","19.33","0.9","0.9","0","6","20","47.2","217","3.92","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.7","27","34.2","29.5","30.9","2018-06-24T00:25","2018-06-24T13:00","18.63","1.4","1.4","0","8","19.9","47.5","221","3.87","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.9","27","33","29.7","30.8","2018-06-25T00:25","2018-06-25T13:00","18.01","3","3","0","7","21.9","50.8","227","3.83","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","26","27.2","32.9","29.6","30.7","2018-06-26T00:25","2018-06-26T13:01","19.52","0.9","0.9","0","4","24.3","55.8","231","4.06","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","25.8","26.9","31.9","29.4","30.3","2018-06-27T00:26","2018-06-27T13:01","17.88","1.7","1.7","0","7","24.5","56.2","229","3.74","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25.9","27","34.2","29.7","31","2018-06-28T00:26","2018-06-28T13:01","18.96","1.6","1.6","0","8","18.3","51.8","224","3.86","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","25.7","26.8","33.6","30","30.9","2018-06-29T00:26","2018-06-29T13:01","19.22","2.5","2.5","0","10","19.2","42.5","222","3.83","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.8","26.9","33.2","30.4","31.1","2018-06-30T00:26","2018-06-30T13:01","19.34","2.9","2.9","0","7","19.2","40.7","226","3.92","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","25.6","26.9","33.2","29.7","31.4","2018-07-01T00:27","2018-07-01T13:02","15.78","3.4","3.4","0","11","15.9","32.4","212","3.34","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","25.6","26.8","32.4","30.1","31","2018-07-02T00:27","2018-07-02T13:02","16.41","3.9","3.9","0","12","18.6","41.4","214","3.45","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","26.2","27.2","33.7","30.7","31.4","2018-07-03T00:27","2018-07-03T13:02","18.7","0.1","0.1","0","1","19.5","41.4","219","3.88","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","26.4","27.4","33.6","30.7","31.7","2018-07-04T00:27","2018-07-04T13:02","20.91","0","0","0","0","21.3","43.9","220","4.29","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","26.4","27.5","34","30.6","31.6","2018-07-05T00:27","2018-07-05T13:02","21.79","0.1","0.1","0","1","20.9","43.2","220","4.41","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","26.4","27.4","33.2","29.6","31","2018-07-06T00:28","2018-07-06T13:02","19.43","2.7","2.7","0","10","23.4","47.9","225","4.17","8","79.80002","0","Sri Lanka","Puttalam"
"29","26.3","27.4","32.8","29.4","30.4","2018-07-07T00:28","2018-07-07T13:02","21.67","0.1","0.1","0","1","26","55.4","236","4.67","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","26","27.2","33","29.1","30.4","2018-07-08T00:28","2018-07-08T13:02","19.65","2.5","2.5","0","9","25","56.5","232","4.21","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","25.9","26.9","32.8","28.7","29.9","2018-07-09T00:28","2018-07-09T13:02","17.16","7.5","7.5","0","18","24.7","56.5","227","3.78","8","79.80002","0","Sri Lanka","Puttalam"
"27.4","25","26.2","30.6","27.8","29.2","2018-07-10T00:29","2018-07-10T13:02","14.02","11.7","11.7","0","23","24.1","56.9","226","3.08","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","25.7","26.4","31.5","28.7","29.7","2018-07-11T00:29","2018-07-11T13:02","15.98","10","10","0","14","21","57.2","229","3.36","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","25.8","26.6","31.6","29.4","30.1","2018-07-12T00:29","2018-07-12T13:02","16.85","2.7","2.7","0","13","23.7","59.4","227","3.47","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","25.5","26.6","32.2","28.7","30","2018-07-13T00:29","2018-07-13T13:02","18.48","0.9","0.9","0","5","24.8","63.4","231","3.71","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","25.7","26.9","32","29","30","2018-07-14T00:30","2018-07-14T13:02","19.69","0.7","0.7","0","3","24","59.4","231","4.15","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","25.7","26.5","31.3","28.9","29.8","2018-07-15T00:30","2018-07-15T13:03","13.88","1.9","1.9","0","6","25.3","56.2","234","3.01","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","25.7","26.6","31.5","28.5","29.9","2018-07-16T00:30","2018-07-16T13:03","15.11","2.2","2.2","0","9","21.8","47.2","235","3.33","8","79.80002","0","Sri Lanka","Puttalam"
"29","25.7","27","33.4","28.3","30.2","2018-07-17T00:30","2018-07-17T13:02","22.41","0.2","0.2","0","2","23.6","58","236","4.71","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25.6","26.8","33.3","28.7","30.1","2018-07-18T00:30","2018-07-18T13:02","23.27","0","0","0","0","25.6","58.7","237","4.61","8","79.80002","0","Sri Lanka","Puttalam"
"28","25.6","26.6","30.6","28.3","29.3","2018-07-19T00:31","2018-07-19T13:02","17.09","0","0","0","0","28","60.1","234","3.77","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","25.6","26.8","31.9","28.4","29.6","2018-07-20T00:31","2018-07-20T13:02","22.29","0.1","0.1","0","1","25.5","59.8","230","4.68","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","25.6","26.9","32.1","28.9","30","2018-07-21T00:31","2018-07-21T13:02","21.6","0","0","0","0","25.1","55.8","230","4.46","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","25.6","27.1","33.5","29.1","30.7","2018-07-22T00:31","2018-07-22T13:02","24.22","0","0","0","0","21.4","46.1","226","4.89","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","25.4","27.1","34","29.7","31.2","2018-07-23T00:31","2018-07-23T13:02","22.42","0","0","0","0","17.7","39.6","222","4.64","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","25.7","27.2","33.6","29.7","31","2018-07-24T00:31","2018-07-24T13:02","21.1","0","0","0","0","20","44.6","233","4.45","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25.5","26.8","33","29.6","30.6","2018-07-25T00:32","2018-07-25T13:02","18.58","0","0","0","0","19.3","40.7","226","3.83","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","25.5","27.2","34.5","29.7","31.2","2018-07-26T00:32","2018-07-26T13:02","21.35","0.3","0.3","0","2","19","41.8","228","4.45","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","25.6","27","33.7","29.8","30.9","2018-07-27T00:32","2018-07-27T13:02","19.25","0.1","0.1","0","1","19.7","43.6","218","4.06","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","25.6","27","33.3","28.9","30.5","2018-07-28T00:32","2018-07-28T13:01","21.05","0.1","0.1","0","1","20.3","44.3","224","4.43","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","25.6","26.6","31.4","28.9","29.7","2018-07-29T00:32","2018-07-29T13:01","19.88","1.2","1.2","0","7","24.3","50.8","223","4.09","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","25.5","26.6","32.8","28.7","29.9","2018-07-30T00:32","2018-07-30T13:01","18.91","4.4","4.4","0","9","25.1","51.8","218","3.94","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","25.6","26.6","32.6","28.5","29.7","2018-07-31T00:32","2018-07-31T13:01","19.49","3.6","3.6","0","11","24","52.6","222","4.1","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","25.6","26.7","32.3","29.1","30.1","2018-08-01T00:32","2018-08-01T13:01","20.44","1.1","1.1","0","7","24.4","49.7","221","4.14","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25.6","26.7","32.6","29.3","30.3","2018-08-02T00:33","2018-08-02T13:00","20.51","3","3","0","11","23.4","47.9","216","4.13","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.5","26.7","32.8","28.9","30.1","2018-08-03T00:33","2018-08-03T13:00","20.97","1.8","1.8","0","7","22","46.1","221","4.32","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","25.5","26.6","31.7","28.8","29.8","2018-08-04T00:33","2018-08-04T13:00","19.05","0.4","0.4","0","2","24.4","50.8","226","3.95","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","25.5","26.7","30.9","28.4","29.6","2018-08-05T00:33","2018-08-05T13:00","18.44","1.4","1.4","0","7","25.5","51.5","233","3.97","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.5","26.8","31.4","28.5","29.4","2018-08-06T00:33","2018-08-06T12:59","21.41","2","2","0","10","28.6","57.2","237","4.58","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","25.1","26.3","31.5","28.4","29.3","2018-08-07T00:33","2018-08-07T12:59","20.03","1.5","1.5","0","9","25.1","54.7","236","4.09","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","25.1","26.2","32.6","28.4","29.6","2018-08-08T00:33","2018-08-08T12:59","18","7.1","7.1","0","15","24.5","58","231","3.63","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","25.3","26.6","32.5","28.7","30","2018-08-09T00:33","2018-08-09T12:58","20.19","2.1","2.1","0","10","23.1","53.6","226","4.13","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","25.4","26.7","32.4","28.6","29.9","2018-08-10T00:33","2018-08-10T12:58","20.92","0.1","0.1","0","1","21.9","49","233","4.44","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.4","26.7","32.3","28.3","29.7","2018-08-11T00:33","2018-08-11T12:58","22.17","0.3","0.3","0","2","25.4","58.7","236","4.57","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","25.2","26.4","31.4","27.6","29.1","2018-08-12T00:33","2018-08-12T12:57","15.87","0.5","0.5","0","3","27.7","61.2","238","3.49","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","25.4","26.6","31.4","28.8","30","2018-08-13T00:33","2018-08-13T12:57","16.12","4.5","4.5","0","12","23.5","54","233","3.47","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","25.2","26.3","33","27.8","29.6","2018-08-14T00:33","2018-08-14T12:57","18.06","9.7","9.7","0","23","23","58.3","235","3.68","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","24.9","26.2","30","26.7","28.4","2018-08-15T00:33","2018-08-15T12:56","12.18","6.1","6.1","0","20","26.3","64.1","244","3.11","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","24.9","26.2","29.8","26.5","28.2","2018-08-16T00:33","2018-08-16T12:56","18.11","6.8","6.8","0","16","31.9","71.6","242","4.08","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","24.7","26.1","31.7","27.6","28.8","2018-08-17T00:33","2018-08-17T12:55","19.49","5.8","5.8","0","11","28.9","64.4","241","3.92","8","79.80002","0","Sri Lanka","Puttalam"
"27.7","24.9","26.1","30.4","27.3","28.7","2018-08-18T00:33","2018-08-18T12:55","15.72","2.4","2.4","0","7","25.3","59.8","243","3.46","8","79.80002","0","Sri Lanka","Puttalam"
"28","25.1","26.2","31","27.8","28.8","2018-08-19T00:33","2018-08-19T12:55","18.82","0.3","0.3","0","1","26.5","58.7","235","3.91","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","25.1","26.3","32.1","27.8","29","2018-08-20T00:33","2018-08-20T12:54","20.88","0","0","0","0","27.2","58.7","235","4.24","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","24.8","26.2","32.5","28.2","29.5","2018-08-21T00:33","2018-08-21T12:54","23.18","0.1","0.1","0","1","22.1","52.9","224","4.53","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","24.7","26.5","34.2","28.6","30.2","2018-08-22T00:33","2018-08-22T12:53","22.15","0","0","0","0","16.5","36","211","4.53","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","24.9","27","35.3","28.7","31","2018-08-23T00:33","2018-08-23T12:53","21.83","0","0","0","0","14.1","32","204","4.67","8","79.80002","0","Sri Lanka","Puttalam"
"30.8","25.2","27.3","36.5","29","31.7","2018-08-24T00:33","2018-08-24T12:52","20.67","0","0","0","0","14","33.8","201","4.51","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","25.1","27","35.4","29","30.9","2018-08-25T00:33","2018-08-25T12:52","19.28","0.2","0.2","0","1","17.1","35.6","205","4.25","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","25.3","26.9","33.9","29.1","30.7","2018-08-26T00:33","2018-08-26T12:51","18.3","0","0","0","0","15.6","34.9","214","4.07","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","25.3","27","34.2","29.1","30.8","2018-08-27T00:33","2018-08-27T12:51","21.36","0.1","0.1","0","1","19.6","43.2","215","4.54","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","25.3","27.2","34.9","29.5","31","2018-08-28T00:33","2018-08-28T12:50","20.52","0","0","0","0","16.4","36.4","207","4.58","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","25.4","27","33.8","29.2","30.6","2018-08-29T00:32","2018-08-29T12:50","20.11","0","0","0","0","17.8","39.6","211","4.41","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","25.4","27.2","34.6","29","30.8","2018-08-30T00:32","2018-08-30T12:49","20.47","0","0","0","0","16.9","38.2","207","4.59","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","25.4","27","34.2","28.9","30.2","2018-08-31T00:32","2018-08-31T12:49","20.96","1.4","1.4","0","5","21.6","46.4","219","4.57","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","25.3","26.7","33.3","28.8","30.1","2018-09-01T00:32","2018-09-01T12:48","19.74","0","0","0","0","20.3","43.9","216","4.29","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","25.4","27","33.7","28.9","30.5","2018-09-02T00:32","2018-09-02T12:48","23.12","0","0","0","0","20.2","44.3","216","4.88","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","25.4","26.9","33.2","28.9","30.3","2018-09-03T00:32","2018-09-03T12:47","20.41","0","0","0","0","18.7","41.4","210","4.42","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","25.2","26.9","33.3","28","29.7","2018-09-04T00:32","2018-09-04T12:47","22.97","0","0","0","0","21.7","47.5","210","5.11","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","25.2","26.9","33.4","28.2","29.8","2018-09-05T00:32","2018-09-05T12:46","24.24","0","0","0","0","20.6","44.3","215","5.31","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","25.4","27.1","32.2","28.4","29.6","2018-09-06T00:32","2018-09-06T12:46","23.04","0","0","0","0","24.4","52.2","227","5.24","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","25.5","27.1","32.9","28.8","30.1","2018-09-07T00:31","2018-09-07T12:45","23.79","0","0","0","0","23.4","49.7","232","5.19","8","79.80002","0","Sri Lanka","Puttalam"
"30.2","25.5","27.3","34.2","29.1","30.8","2018-09-08T00:31","2018-09-08T12:45","24.34","0","0","0","0","18","41.4","220","5.26","8","79.80002","0","Sri Lanka","Puttalam"
"30.7","25.9","27.7","35.7","29.8","31.5","2018-09-09T00:31","2018-09-09T12:44","21.41","0","0","0","0","17.1","37.1","210","4.82","8","79.80002","0","Sri Lanka","Puttalam"
"30.6","25.5","27.5","34.9","30","31.6","2018-09-10T00:31","2018-09-10T12:43","21.77","0","0","0","0","17.1","40.3","215","4.74","8","79.80002","0","Sri Lanka","Puttalam"
"31","25.3","27.6","35.8","29.4","31.8","2018-09-11T00:31","2018-09-11T12:43","23.47","0","0","0","0","15.6","36","214","5.1","8","79.80002","0","Sri Lanka","Puttalam"
"31.5","25.2","27.9","36","29.3","31.7","2018-09-12T00:31","2018-09-12T12:42","25.56","0","0","0","0","14.5","34.2","214","5.67","8","79.80002","0","Sri Lanka","Puttalam"
"30.7","25.8","27.7","34.4","29.7","31","2018-09-13T00:31","2018-09-13T12:42","22.45","0","0","0","0","17.9","41.4","219","5.15","8","79.80002","0","Sri Lanka","Puttalam"
"30.7","25.7","27.8","34.5","29.8","31.2","2018-09-14T00:31","2018-09-14T12:41","23.32","0","0","0","0","18.3","42.5","221","5.32","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","25.9","27.7","34","29.7","31.3","2018-09-15T00:30","2018-09-15T12:41","21.33","0","0","0","0","18.4","41.4","224","4.92","8","79.80002","0","Sri Lanka","Puttalam"
"30.2","25.9","27.8","32.7","29.7","31","2018-09-16T00:30","2018-09-16T12:40","19.74","0.6","0.6","0","3","22.8","48.2","228","4.7","8","79.80002","0","Sri Lanka","Puttalam"
"30.4","26","27.8","33.6","30.3","31.5","2018-09-17T00:30","2018-09-17T12:39","17.8","0.9","0.9","0","7","21.7","47.5","230","4.24","8","79.80002","0","Sri Lanka","Puttalam"
"30.2","26.6","27.8","32.8","30.1","30.9","2018-09-18T00:30","2018-09-18T12:39","18.76","1.8","1.8","0","8","25.3","53.6","234","4.56","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","26.4","27.9","34.3","29.7","31.3","2018-09-19T00:30","2018-09-19T12:38","16.45","3.8","3.8","0","4","20.1","51.8","225","4.17","8","79.80002","0","Sri Lanka","Puttalam"
"30","24.9","27.3","33.7","28.5","30.7","2018-09-20T00:30","2018-09-20T12:38","19.2","6.1","6.1","0","18","22.1","52.9","223","4.37","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","25","26.8","33.6","28.8","30.5","2018-09-21T00:30","2018-09-21T12:37","17.65","4.9","4.9","0","9","21.3","45.7","208","3.72","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","25.4","27.3","35","29.9","31.6","2018-09-22T00:29","2018-09-22T12:37","20.67","1.8","1.8","0","7","18.6","40.3","208","4.41","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","24.7","27","35.6","29.7","31.7","2018-09-23T00:29","2018-09-23T12:36","18.69","1.5","1.5","0","8","15.8","34.2","214","3.86","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","24.8","26.3","33.8","29.2","30.9","2018-09-24T00:29","2018-09-24T12:35","16.53","12.5","12.5","0","11","13.7","31.7","213","3.33","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","24.7","27","35.2","29.2","31.8","2018-09-25T00:29","2018-09-25T12:35","18.74","2.9","2.9","0","11","13","31.7","219","3.86","8","79.80002","0","Sri Lanka","Puttalam"
"30.1","25.3","27.3","36.7","30.2","32.7","2018-09-26T00:29","2018-09-26T12:34","21.32","1.4","1.4","0","9","11.6","29.5","207","4.27","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","25.1","26.9","35.9","30.1","32.2","2018-09-27T00:29","2018-09-27T12:34","18.65","5","5","0","12","12","28.8","193","3.79","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","24.6","26.7","36.8","30.1","32.3","2018-09-28T00:29","2018-09-28T12:33","17.79","25.6","25.6","0","20","12.5","30.6","209","3.56","8","79.80002","0","Sri Lanka","Puttalam"
"28","24.3","25.7","33.3","29.5","31.1","2018-09-29T00:29","2018-09-29T12:33","9.02","81.1","81.1","0","24","8","21.2","226","1.96","8","79.80002","0","Sri Lanka","Puttalam"
"30","24.5","26.5","37.8","29.9","32.3","2018-09-30T00:28","2018-09-30T12:32","18.05","10.7","10.7","0","16","10.3","29.5","338","3.68","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","24.5","26.6","38.1","30","32.6","2018-10-01T00:28","2018-10-01T12:32","19.47","13.8","13.8","0","15","8.4","24.5","205","3.98","8","79.80002","0","Sri Lanka","Puttalam"
"30","25","26.6","37","30.5","32.6","2018-10-02T00:28","2018-10-02T12:31","16.91","20.5","20.5","0","21","5.1","19.1","227","3.52","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","24.5","25.8","33.7","29.6","31.3","2018-10-03T00:28","2018-10-03T12:30","12.21","41.2","41.2","0","24","8.3","23.8","60","2.52","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","24.6","26.3","34.8","29.9","31.9","2018-10-04T00:28","2018-10-04T12:30","15.38","16.2","16.2","0","17","9","24.5","200","3.12","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","25.3","26.7","37.2","30.7","32.6","2018-10-05T00:28","2018-10-05T12:29","16.79","11.7","11.7","0","14","8.1","25.2","156","3.46","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","24.7","26.4","37.5","30","31.6","2018-10-06T00:28","2018-10-06T12:29","16.54","15.1","15.1","0","15","13.4","30.2","187","3.31","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","24.7","26.3","35.1","30.2","31.9","2018-10-07T00:28","2018-10-07T12:28","13.98","25.8","25.8","0","22","11.4","29.5","186","2.84","8","79.80002","0","Sri Lanka","Puttalam"
"27.7","24.7","26.1","32.8","30","31.4","2018-10-08T00:28","2018-10-08T12:28","9.98","9.3","9.3","0","22","9.1","22.3","217","2.11","8","79.80002","0","Sri Lanka","Puttalam"
"29","25.5","27","34.7","30.6","32.2","2018-10-09T00:28","2018-10-09T12:27","13.02","6.4","6.4","0","15","9.4","27.7","210","2.77","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","25.5","27.1","34.4","30.2","31.9","2018-10-10T00:28","2018-10-10T12:27","15.5","5.3","5.3","0","13","12.6","31","198","3.33","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","25.9","27.1","36.8","30.3","31.7","2018-10-11T00:28","2018-10-11T12:26","19.39","2.4","2.4","0","4","18.3","37.8","199","3.88","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","25.3","26.5","35.4","29.1","30.6","2018-10-12T00:28","2018-10-12T12:26","17.2","1.7","1.7","0","6","18.4","41.4","197","3.57","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24.8","26","34.2","29.1","30.4","2018-10-13T00:28","2018-10-13T12:26","18.02","21.9","21.9","0","17","16.5","37.8","202","3.49","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","25","26.7","33.5","29.4","31.1","2018-10-14T00:28","2018-10-14T12:25","16.08","1.1","1.1","0","5","15.7","33.8","210","3.34","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","24.9","26.9","34.7","29.9","31.9","2018-10-15T00:28","2018-10-15T12:25","19.44","3.5","3.5","0","4","12.1","27","201","3.92","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","24.6","26.3","36.8","29.4","31.4","2018-10-16T00:27","2018-10-16T12:24","17.93","7.6","7.6","0","10","10.9","22.3","190","3.61","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","24.7","26.1","34.6","29.5","31.1","2018-10-17T00:27","2018-10-17T12:24","17.25","6.9","6.9","0","12","13.4","31","198","3.37","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","24.8","26.9","36.5","29.9","32.3","2018-10-18T00:27","2018-10-18T12:23","20.46","0.6","0.6","0","3","8.6","21.2","227","4.1","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24.6","26.6","36.3","29.7","32.2","2018-10-19T00:28","2018-10-19T12:23","17.99","3.9","3.9","0","7","8","21.2","207","3.57","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24","25.8","36","29","31","2018-10-20T00:28","2018-10-20T12:23","16.78","20.6","20.6","0","17","8.7","23","216","3.36","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24.3","26.2","35.4","29.1","31.4","2018-10-21T00:28","2018-10-21T12:22","15.24","11.3","11.3","0","14","10.6","24.5","293","3.1","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","24","26.1","35.2","28.4","31.3","2018-10-22T00:28","2018-10-22T12:22","17.83","17.6","17.6","0","20","9.8","24.8","279","3.58","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","23.9","25.9","33.6","28.5","30.7","2018-10-23T00:28","2018-10-23T12:21","12.62","7.6","7.6","0","16","9.8","22","23","2.68","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","24","26.1","35.7","28.7","31.6","2018-10-24T00:28","2018-10-24T12:21","16.37","7.6","7.6","0","14","10.4","28.1","17","3.28","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","24.3","26.2","37","29.2","31.2","2018-10-25T00:28","2018-10-25T12:21","16.95","4.1","4.1","0","9","11.9","29.9","45","3.44","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","23.9","25.6","35.7","28","30.1","2018-10-26T00:28","2018-10-26T12:20","13.86","24.4","24.4","0","13","15.9","33.1","40","2.8","8","79.80002","0","Sri Lanka","Puttalam"
"26.7","24","25.3","31.6","28.2","30","2018-10-27T00:28","2018-10-27T12:20","8.3","29.9","29.9","0","24","11.6","24.1","27","1.68","8","79.80002","0","Sri Lanka","Puttalam"
"27.3","24.7","25.6","31.6","29","30.4","2018-10-28T00:28","2018-10-28T12:20","11.73","9.9","9.9","0","16","15.5","35.3","30","2.29","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24.6","26.8","33.4","30.2","31.7","2018-10-29T00:28","2018-10-29T12:20","14.94","0.4","0.4","0","3","15.6","32.4","350","3.1","8","79.80002","0","Sri Lanka","Puttalam"
