time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
3/21/2010,61,37.2,23.2,30.1,40.9,27.1,33.7,2010-03-21T00:42,2010-03-21T12:49,25.37,1.7,1.7,0,2,9.8,29.9,231,5.95,7.5,80.399994,124,Sri Lanka,Kurunegala
3/22/2010,51,34.7,24,29.2,38.7,28.7,33.2,2010-03-22T00:41,2010-03-22T12:49,21.9,0.1,0.1,0,1,12.3,27,251,5.29,7.5,80.399994,124,Sri Lanka,Kurunegala
3/23/2010,53,34.3,24.8,28.6,39.3,29.8,33.1,2010-03-23T00:41,2010-03-23T12:49,21.21,1,1,0,3,10.6,24.8,232,4.86,7.5,80.399994,124,Sri Lanka,Kurunegala
3/24/2010,63,32.1,24.5,26.7,37.2,29.9,32.1,2010-03-24T00:40,2010-03-24T12:48,15.32,15.8,15.8,0,14,9.5,27,207,3.33,7.5,80.399994,124,Sri Lanka,Kurunegala
3/25/2010,51,31.7,24,27.8,39,29.6,33.7,2010-03-25T00:40,2010-03-25T12:48,20.65,1,1,0,7,6.8,19.8,249,4.36,7.5,80.399994,124,Sri Lanka,Kurunegala
3/26/2010,55,32.1,24.3,27.3,39.1,29.1,32.8,2010-03-26T00:39,2010-03-26T12:48,19.73,4,4,0,10,8.7,22.3,218,4.23,7.5,80.399994,124,Sri Lanka,Kurunegala
3/27/2010,63,32,24.2,26.3,38.3,28.6,31.6,2010-03-27T00:39,2010-03-27T12:48,18.28,8.3,8.3,0,6,12.1,32,200,3.79,7.5,80.399994,124,Sri Lanka,Kurunegala
3/28/2010,53,31.5,24,27.5,37.8,28.9,32.8,2010-03-28T00:38,2010-03-28T12:48,19.18,2.2,2.2,0,5,6.6,21.2,236,4.13,7.5,80.399994,124,Sri Lanka,Kurunegala
3/29/2010,63,31,23.4,26.3,37.8,28.2,31.8,2010-03-29T00:38,2010-03-29T12:48,18.57,10.5,10.5,0,5,7.2,24.1,193,3.86,7.5,80.399994,124,Sri Lanka,Kurunegala
3/30/2010,61,32.3,23.1,26.5,39.3,27.8,31.5,2010-03-30T00:37,2010-03-30T12:48,22.02,4.4,4.4,0,5,11.3,29.9,203,4.52,7.5,80.399994,124,Sri Lanka,Kurunegala
3/31/2010,61,31.1,23.4,26.6,37.6,27.6,31,2010-03-31T00:37,2010-03-31T12:48,22.25,3.8,3.8,0,3,15,36,204,4.62,7.5,80.399994,124,Sri Lanka,Kurunegala
4/1/2010,61,32,24.5,27.5,38.8,28.2,32.1,2010-04-01T00:36,2010-04-01T12:48,22.45,1.8,1.8,0,2,13.6,32.8,209,4.81,7.5,80.399994,124,Sri Lanka,Kurunegala
4/2/2010,3,33.4,24.1,28.3,40.7,29.5,33.5,2010-04-02T00:36,2010-04-02T12:48,22.01,0,0,0,0,11.6,26.3,217,4.92,7.5,80.399994,124,Sri Lanka,Kurunegala
